"","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","Age"
"114",0.13034283,0.080906927,0.119383562,0.072557078,0.198812785,0.126255708,1.981398537,7.79956381,0.949687207,0.657095654,0.104041096,0.13034283,0.126384501,0.047244094,0.275862069,0.786024306,0,7.875,7.875,0.127632784,"young"
"115",0.141774647,0.07212791,0.119409231,0.093735385,0.210387692,0.116652308,2.232307088,10.22678356,0.956346943,0.695896318,0.108036923,0.141774647,0.112578813,0.047384008,0.275862069,0.360881024,0,6.0703125,6.0703125,0.068716094,"matured"
"116",0.14554614,0.073342474,0.11950553,0.09035784,0.218425504,0.128067664,2.736869064,11.89102025,0.936793486,0.611112691,0.09509434,0.14554614,0.113999698,0.047058824,0.275862069,0.472098214,0,3.515625,3.515625,0.076666667,"matured"
"117",0.146553816,0.062615006,0.119563758,0.108993289,0.211409396,0.102416107,3.979817332,22.30754836,0.902142496,0.482676427,0.109932886,0.146553816,0.117610233,0.047151277,0.279069767,0.33371804,0,4.8046875,4.8046875,0.08437863,"young"
"118",0.136585353,0.055504124,0.119759036,0.104096386,0.162048193,0.057951807,3.370477259,16.96113266,0.922422573,0.552239706,0.100843373,0.136585353,0.120059286,0.047244094,0.279069767,1.855609263,0,9.4921875,9.4921875,0.120295548,"matured"
"119",0.140633067,0.071144376,0.120058437,0.1034916,0.206778671,0.103287071,3.961370336,25.02496857,0.923941646,0.575705733,0.108604821,0.140633067,0.113150589,0.047012733,0.277456647,0.285472973,0,3.609375,3.609375,0.090608466,"young"
"120",0.139335467,0.051508645,0.120212766,0.109148936,0.176170213,0.067021277,3.361923152,15.08284921,0.874026822,0.403592699,0.108297872,0.139335467,0.113955693,0.047524752,0.279069767,0.577524038,0,9.5625,9.5625,0.062693498,"young"
"121",0.137053918,0.072466597,0.120410783,0.082490372,0.203799743,0.121309371,1.692976046,7.279020707,0.964635853,0.739149546,0.094351733,0.137053918,0.114554285,0.047012733,0.275862069,0.201286765,0,3.0234375,3.0234375,0.074889258,"matured"
"122",0.142521445,0.069835248,0.120422535,0.098732394,0.203943662,0.105211268,3.468581039,20.57177798,0.948989254,0.673537124,0.120140845,0.142521445,0.118150149,0.046920821,0.277456647,0.5078125,0,5.9765625,5.9765625,0.071872289,"matured"
"123",0.131320623,0.065210892,0.120428495,0.079485806,0.178168184,0.098682378,1.470161219,6.679543641,0.96221374,0.692304466,0.096132833,0.131320623,0.117374683,0.047105005,0.277456647,0.608670113,0,10.6640625,10.6640625,0.065107692,"young"
"124",0.139156759,0.070057312,0.120622084,0.089051322,0.200528771,0.111477449,1.755618825,7.620286097,0.967010073,0.737119782,0.109517885,0.139156759,0.119809781,0.047105005,0.279069767,0.377375422,0,4.3828125,4.3828125,0.075905051,"matured"
"125",0.12411277,0.07549486,0.12063358,0.059134108,0.181393875,0.122259768,0.899573903,3.836696529,0.976936363,0.809006658,0.027793031,0.12411277,0.133400741,0.046966732,0.279069767,0.82309322,0,6.0703125,6.0703125,0.066100386,"old"
"126",0.137660464,0.059388869,0.120733945,0.100183486,0.186559633,0.086376147,3.67320925,22.83758275,0.935900079,0.618050392,0.104678899,0.137660464,0.108595392,0.047105005,0.279069767,0.754760742,0,10.1015625,10.1015625,0.067622184,"young"
"127",0.153577393,0.06182799,0.121246106,0.110429907,0.220161994,0.109732087,4.241201241,26.12087942,0.8896643,0.423800164,0.112523364,0.153577393,0.121230419,0.048048048,0.279069767,0.831427191,0,6.4453125,6.4453125,0.081062308,"matured"
"128",0.130785037,0.072542673,0.121361573,0.080695915,0.187019667,0.106323752,1.616100489,7.554241299,0.973813251,0.806340421,0.100605144,0.130785037,0.128003216,0.047713718,0.279069767,0.583834135,0,12,12,0.036413741,"young"
"129",0.123475939,0.085887212,0.121518692,0.033037383,0.205257009,0.172219626,2.111334373,9.094358067,0.96253831,0.739991072,0.004906542,0.123475939,0.13588582,0.048681542,0.26519337,0.873922414,0,6.515625,6.515625,0.161823173,"old"
"130",0.130757431,0.055958797,0.121588089,0.109637717,0.142431762,0.032794045,3.653169276,18.8083748,0.898014538,0.475852738,0.117975186,0.130757431,0.115903813,0.047244094,0.274285714,0.732421875,0,13.59375,13.59375,0.027615679,"matured"
"131",0.13425169,0.070520147,0.121761158,0.08747889,0.193703257,0.106224367,2.406961189,10.75687325,0.953717444,0.694293805,0.094571773,0.13425169,0.108328159,0.046966732,0.271186441,0.226482781,0,3.046875,3.046875,0.085033445,"matured"
"132",0.149188425,0.075806431,0.12179669,0.108116627,0.223073286,0.114956659,3.935728451,23.72445446,0.930401617,0.616285319,0.114074074,0.149188425,0.121589324,0.04743083,0.275862069,0.544117647,0,7.171875,7.171875,0.074725423,"young"
"133",0.141825152,0.070306711,0.121970885,0.099395297,0.211646137,0.11225084,2.707896477,13.43212472,0.951333807,0.684283114,0.112407615,0.141825152,0.127068355,0.047571853,0.274285714,0.264630682,0,4.1484375,4.1484375,0.080357633,"young"
"134",0.131053723,0.080086815,0.122236025,0.051677019,0.197763975,0.146086957,0.95459966,3.572995186,0.972803204,0.799407626,0.189068323,0.131053723,0.132657493,0.046920821,0.275862069,1.296386719,0,9.0234375,9.0234375,0.101038961,"young"
"135",0.146469167,0.069969154,0.122543068,0.102100082,0.204429861,0.102329779,2.419772607,9.738863129,0.937585473,0.596661067,0.101410993,0.146469167,0.133909682,0.047012733,0.279069767,2.179541925,0,12.6796875,12.6796875,0.145609675,"matured"
"136",0.133947435,0.073279077,0.122641509,0.088113208,0.19245283,0.104339623,2.443887787,13.6355749,0.961425553,0.728730564,0.111320755,0.133947435,0.12062041,0.047012733,0.266666667,0.648008242,0,9.5625,9.5625,0.103166554,"young"
"137",0.149396922,0.05962911,0.122812872,0.107461263,0.211585221,0.104123957,4.486769276,31.94791082,0.888104668,0.473332732,0.108128725,0.149396922,0.116336669,0.047571853,0.268156425,0.6953125,0,6.0234375,6.0234375,0.074973901,"young"
"138",0.140892453,0.078354184,0.122882591,0.071417004,0.217878543,0.146461538,0.933803406,3.836487585,0.964288843,0.701685796,0.093408907,0.140892453,0.107290491,0.046920821,0.279069767,0.338569973,0,4.734375,4.734375,0.059297139,"matured"
"139",0.139445208,0.094583581,0.122890398,0.030417071,0.23057226,0.200155189,5.433090732,51.93744099,0.889936425,0.380578052,0.003802134,0.139445208,0.142712298,0.047244094,0.279069767,0.646546576,0,7.1953125,7.1953125,0.07161722,"young"
"140",0.131291849,0.075505814,0.122997416,0.067527993,0.192213609,0.124685616,0.809343592,3.475594465,0.974052656,0.79670751,0.035211025,0.131291849,0.118919169,0.047105005,0.277456647,0.521986607,0,11.1328125,11.1328125,0.032927632,"young"
"141",0.140711899,0.060163839,0.123072812,0.102872411,0.194335337,0.091462926,4.151174668,29.79404799,0.939369307,0.621496652,0.104555778,0.140711899,0.115546304,0.046920821,0.274285714,0.656032986,0,10.96875,10.96875,0.068606502,"young"
"142",0.133175523,0.08419643,0.123160839,0.044839161,0.213622378,0.168783217,1.34410048,4.671647852,0.945652119,0.618440516,0.123356643,0.133175523,0.126242403,0.048096192,0.279069767,0.945996094,0,5.671875,5.671875,0.186692096,"young"
"143",0.142568824,0.059207171,0.123400108,0.114001083,0.174639957,0.060638874,4.565078662,28.10264361,0.899395205,0.517322469,0.116426638,0.142568824,0.11735291,0.047904192,0.279069767,0.378551136,0,4.5234375,4.5234375,0.063656551,"matured"
"144",0.138887064,0.060659326,0.123504532,0.098126888,0.185820745,0.087693857,2.083209193,9.114555615,0.947748906,0.638788633,0.106304129,0.138887064,0.120883184,0.047105005,0.277456647,0.291078629,0,5.953125,5.953125,0.075084364,"young"
"145",0.126137926,0.080917259,0.123529412,0.052992327,0.200869565,0.147877238,2.008665161,8.368815324,0.959784206,0.725105271,0.124782609,0.126137926,0.131413453,0.047058824,0.279069767,0.482171474,0,13.8984375,13.8984375,0.047322934,"young"
"146",0.141294108,0.06824867,0.12367713,0.083811659,0.18896861,0.105156951,3.612157136,21.18377541,0.924664699,0.576728743,0.085067265,0.141294108,0.11450487,0.047012733,0.277456647,1.021623884,0,9,9,0.104473039,"young"
"147",0.153109449,0.057613685,0.123867341,0.114581225,0.210747611,0.096166386,5.234233426,41.40225315,0.881564305,0.42655013,0.115682968,0.153109449,0.104059113,0.046920821,0.279069767,0.616280692,0.09375,5.859375,5.765625,0.073358928,"old"
"148",0.126285894,0.078586841,0.123892473,0.050580645,0.191634409,0.141053763,0.869789091,3.581634626,0.977667391,0.820203058,0.019419355,0.126285894,0.144276721,0.048730964,0.277456647,0.510237069,0,10.7109375,10.7109375,0.054483007,"young"
"149",0.125469459,0.080770578,0.123903267,0.050844294,0.192566822,0.141722529,2.029836662,8.901205705,0.965407151,0.745647261,0.039915146,0.125469459,0.14913796,0.046920821,0.279069767,0.922509518,0,6.9375,6.9375,0.118467319,"young"
"150",0.134772039,0.08099505,0.124078431,0.059843137,0.200117647,0.14027451,1.758538375,8.022480938,0.960914012,0.714832772,0.093607843,0.134772039,0.118076054,0.046920821,0.277456647,0.322527985,0,6,6,0.053931452,"matured"
"151",0.134776903,0.087982806,0.124287678,0.050151168,0.233953275,0.183802107,2.276391336,9.573922794,0.95276822,0.673616936,0.254475492,0.134776903,0.123018258,0.047012733,0.279069767,0.373965993,0,5.0390625,5.0390625,0.051893139,"young"
"152",0.128800056,0.086002312,0.124418985,0.040785597,0.204386252,0.163600655,2.838871924,16.42715454,0.962408607,0.753567459,0.003895254,0.128800056,0.117680861,0.047244094,0.279069767,0.325488281,0,3.1171875,3.1171875,0.111903134,"young"
"153",0.147254572,0.069031662,0.124444444,0.103006536,0.214640523,0.111633987,2.577146879,11.9187978,0.946414375,0.613174732,0.113202614,0.147254572,0.119524141,0.046920821,0.277456647,0.665783898,0,7.3359375,7.3359375,0.113749532,"matured"
"154",0.123900818,0.080366136,0.124565499,0.050843061,0.178677043,0.127833982,1.600149106,6.324013963,0.964239542,0.763907988,0.126744488,0.123900818,0.123285379,0.047244094,0.279069767,0.238376524,0,4.59375,4.59375,0.068112245,"matured"
"155",0.143121352,0.065610814,0.12461825,0.097504655,0.197094972,0.099590317,2.813039805,16.69846378,0.95503863,0.690063133,0.105065177,0.143121352,0.116063177,0.046920821,0.274285714,1.476165254,0.046875,8.5546875,8.5078125,0.12355112,"matured"
"156",0.140513655,0.078849682,0.124632087,0.088323281,0.218021713,0.129698432,1.796502702,6.870029873,0.955046517,0.68270176,0.110277443,0.140513655,0.123802312,0.046920821,0.279069767,0.626470588,0,4.59375,4.59375,0.137026239,"matured"
"157",0.133840938,0.093368497,0.12490535,0.035950617,0.228609053,0.192658436,1.328105524,5.099086461,0.961604535,0.716825037,0.010600823,0.133840938,0.131221452,0.046920821,0.277456647,0.447115385,0,5.2265625,5.2265625,0.078398021,"young"
"158",0.150582123,0.062084729,0.124943396,0.107245283,0.214490566,0.107245283,3.232422751,15.90235002,0.923949706,0.552902477,0.108830189,0.150582123,0.11021828,0.047666336,0.279069767,0.387392241,0,4.6171875,4.6171875,0.111498052,"young"
"159",0.146057455,0.061265744,0.125134707,0.102503962,0.202345483,0.099841521,2.660413192,11.74355307,0.927560538,0.582622363,0.101172742,0.146057455,0.122970162,0.04729064,0.275862069,1.332589286,0,9.7734375,9.7734375,0.135055592,"matured"
"160",0.1458987,0.069698037,0.125238771,0.100349882,0.212349882,0.112,2.377284948,11.1939197,0.956648859,0.666502568,0.119148936,0.1458987,0.117181713,0.047151277,0.275862069,0.976278409,0.046875,5.8125,5.765625,0.126534354,"matured"
"161",0.151873823,0.065808589,0.125255474,0.107445255,0.221605839,0.114160584,2.967033124,14.6198379,0.920477409,0.534774793,0.115328467,0.151873823,0.101600373,0.04729064,0.279069767,0.245945411,0,3.84375,3.84375,0.062851782,"young"
"162",0.15646982,0.071181496,0.125326302,0.109083718,0.227211602,0.118127884,3.878126933,23.05673484,0.915282066,0.530888312,0.119050758,0.15646982,0.114009711,0.047105005,0.277456647,0.707406851,0,15.3984375,15.3984375,0.010732147,"young"
"163",0.14757481,0.063546813,0.125460483,0.097844546,0.199895493,0.102050947,2.817256047,13.71590103,0.931045785,0.570940883,0.095467015,0.14757481,0.104114574,0.04719764,0.279069767,0.312297078,0,4.1484375,4.1484375,0.063260921,"matured"
"164",0.136064688,0.072901051,0.125552326,0.084447674,0.195145349,0.110697674,1.439848361,6.711763448,0.974255428,0.804632801,0.090959302,0.136064688,0.117851605,0.047524752,0.279069767,1.184335443,0,8.15625,8.15625,0.110166201,"young"
"165",0.135972024,0.082399187,0.125612009,0.079053118,0.218729792,0.139676674,1.863377089,7.297085039,0.956239129,0.693973329,0.131431871,0.135972024,0.124006016,0.047244094,0.279069767,0.680555556,0,5.1328125,5.1328125,0.098594671,"matured"
"166",0.145451632,0.062529042,0.125650301,0.098156761,0.202101637,0.103944875,2.578898652,13.75725253,0.945095248,0.609303223,0.122515073,0.145451632,0.132760544,0.046920821,0.275862069,1.037388393,0,6.6328125,6.6328125,0.179770318,"young"
"167",0.14010944,0.055208565,0.125958702,0.097050147,0.185840708,0.08879056,2.281529537,9.247809058,0.930769214,0.557347205,0.098908555,0.14010944,0.124269791,0.047337278,0.277456647,0.804570896,0,9.6328125,9.6328125,0.082300236,"young"
"168",0.137101758,0.075686041,0.126078531,0.074247833,0.204609893,0.13036206,1.29678768,7.282245571,0.974413408,0.788314428,0.119796022,0.137101758,0.120279516,0.047524752,0.272727273,0.470390625,0,8.7890625,8.7890625,0.060927536,"matured"
"169",0.158685632,0.061644573,0.126220472,0.115564304,0.22671916,0.111154856,3.708422687,19.03447209,0.888266609,0.393297477,0.121994751,0.158685632,0.113446526,0.047105005,0.272727273,0.261755257,0,4.1015625,4.1015625,0.04532967,"young"
"170",0.149191741,0.054536432,0.12627451,0.114745098,0.193254902,0.078509804,4.184416394,26.09394454,0.904832393,0.503387979,0.118313725,0.149191741,0.119361581,0.047244094,0.279069767,0.581542969,0,5.8359375,5.8359375,0.119251198,"young"
"171",0.149218729,0.070061511,0.126431718,0.11261674,0.228193833,0.115577093,4.019775353,25.03914847,0.918785667,0.548447991,0.118044053,0.149218729,0.11083844,0.046920821,0.279069767,0.247086864,0,4.171875,4.171875,0.051580262,"young"
"172",0.136714404,0.074139384,0.126674907,0.100716934,0.202472188,0.101755253,2.041460008,8.418976697,0.948466581,0.648803221,0.118195303,0.136714404,0.129527525,0.048241206,0.277456647,0.420703125,0,4.453125,4.453125,0.109549647,"old"
"173",0.132363088,0.064722832,0.126750496,0.080608868,0.177710126,0.097101257,2.166277663,11.23849475,0.962978228,0.721677537,0.12563865,0.132363088,0.123616779,0.047012733,0.272727273,1.05703125,0,12.28125,12.28125,0.058653387,"young"
"174",0.11787012,0.083173955,0.126784661,0.028908555,0.185427729,0.156519174,6.443216041,60.91577092,0.946127895,0.700439194,0.007020649,0.11787012,0.123479219,0.04743083,0.277456647,0.474664136,0,14.3203125,14.3203125,0.039360098,"matured"
"175",0.138134948,0.071996349,0.126798603,0.080838184,0.179604191,0.098766007,1.939460908,8.402472962,0.950216106,0.652164596,0.127124563,0.138134948,0.116500971,0.04743083,0.271186441,0.585277289,0,6.7734375,6.7734375,0.101730104,"young"
"176",0.149582409,0.058721263,0.126829268,0.106829268,0.207317073,0.100487805,2.791634186,12.76547417,0.905976962,0.465214406,0.108780488,0.149582409,0.126190272,0.04729064,0.277456647,1.55625,0,10.4296875,10.4296875,0.112359551,"young"
"177",0.153233144,0.056156516,0.126834862,0.108211009,0.20293578,0.094724771,2.533794482,10.28876116,0.904806401,0.433751099,0.123944954,0.153233144,0.109657585,0.047012733,0.277456647,0.406770833,0,3.796875,3.796875,0.08127572,"young"
"178",0.123673924,0.084554983,0.126946984,0.024058501,0.200146252,0.176087751,2.380070444,10.03831653,0.942956588,0.641246851,0.012285192,0.123673924,0.121667877,0.047477745,0.269662921,0.698755297,0,5.3203125,5.3203125,0.115774017,"young"
"179",0.126490898,0.087354501,0.127038528,0.040897067,0.202553191,0.161656124,3.104504612,16.6692781,0.953474716,0.698164083,0.022541691,0.126490898,0.111761725,0.047105005,0.274285714,0.221754808,0,6.046875,6.046875,0.035323547,"matured"
"180",0.126873299,0.076812474,0.127272727,0.046765328,0.176997886,0.130232558,2.809888722,12.50559199,0.94256674,0.667005004,0.02397463,0.126873299,0.118573186,0.047151277,0.277456647,0.152644231,0,1.640625,1.640625,0.071985158,"matured"
"181",0.151910222,0.066387142,0.127457627,0.110508475,0.221016949,0.110508475,2.826060665,12.50918157,0.924690387,0.538064671,0.116440678,0.151910222,0.118036951,0.048,0.277456647,0.773015203,0,8.5078125,8.5078125,0.052577725,"young"
"182",0.159246857,0.066851271,0.127626614,0.112611718,0.226057597,0.113445879,3.753674787,20.20281819,0.90535911,0.521801148,0.111777557,0.159246857,0.115199177,0.047904192,0.277456647,0.603190104,0,3.09375,3.09375,0.146969697,"matured"
"183",0.155380235,0.064815572,0.127659574,0.108085106,0.219148936,0.11106383,2.593293472,11.63702541,0.92718023,0.516801774,0.110212766,0.155380235,0.115231123,0.047619048,0.274285714,0.484993812,0,7.6171875,7.6171875,0.067724696,"matured"
"184",0.153693011,0.064274795,0.127758347,0.115294118,0.222427133,0.107133015,3.167077132,15.19328326,0.907699404,0.474097238,0.119894012,0.153693011,0.124059644,0.047012733,0.279069767,0.55971928,0,11.34375,11.34375,0.052828114,"young"
"185",0.147006653,0.068556715,0.127989019,0.098201784,0.209855868,0.111654084,2.365402189,9.157548709,0.921464211,0.52928589,0.107234043,0.147006653,0.116725141,0.046920821,0.279069767,0.515324519,0,4.171875,4.171875,0.134356702,"matured"
"186",0.152713974,0.055960164,0.128055783,0.119901559,0.193289582,0.073388023,6.115993923,49.80456353,0.865401585,0.364545789,0.121050041,0.152713974,0.113488897,0.047761194,0.274285714,0.426920573,0.09375,4.9921875,4.8984375,0.040308423,"young"
"187",0.141661136,0.077094326,0.128066528,0.094303534,0.213250173,0.118946639,1.742754734,6.373851086,0.956715369,0.702784099,0.005239085,0.141661136,0.115196056,0.047012733,0.279069767,0.339021382,0,5.578125,5.578125,0.061420932,"young"
"188",0.137701778,0.082587938,0.128135593,0.088587571,0.219491525,0.130903955,2.071084266,8.733878577,0.95171487,0.665282777,0.120028249,0.137701778,0.125106246,0.047337278,0.279069767,0.54471009,0,5.203125,5.203125,0.091847946,"matured"
"189",0.138727368,0.079165395,0.128470588,0.065058824,0.206705882,0.141647059,1.091629399,4.422618183,0.968907529,0.738586784,0.04172549,0.138727368,0.103538063,0.047012733,0.279069767,0.654296875,0,5.671875,5.671875,0.072712774,"matured"
